Time,i-c1.S,i-c1.E,i-c1.P,i-c1.Iu,i-c1.Ic,i-c1.Ru,i-c1.Rc,i-c1.D,i-c1.cases,i-c1.Phase
254.300000,59941597.171606,4718.969901,1236.286239,8662.017220,10306.447069,236374.351093,226936.662837,31996.094034,252884.277517,3.000000
254.400000,59941499.756920,4698.661998,1230.659201,8612.616281,10289.839814,236455.543859,227033.466423,32007.455504,252970.652800,3.000000
254.500000,59941402.682713,4678.519262,1225.086520,8563.639157,10272.908334,236536.274231,227130.112386,32018.777397,253056.536174,3.000000
254.600000,59941305.948424,4658.538168,1219.566908,8515.082775,10255.660057,236616.546178,227226.597714,32030.059777,253141.931863,3.000000
254.700000,59941209.553472,4638.715300,1214.099119,8466.943996,10238.102306,236696.363641,227322.919462,32041.302705,253226.844057,3.000000
254.800000,59941113.497254,4619.047346,1208.681946,8419.219620,10220.242302,236775.730529,227419.074755,32052.506248,253311.276917,3.000000
254.900000,59941017.779150,4599.531093,1203.314219,8371.906396,10202.087158,236854.650724,227515.060785,32063.670476,253395.234572,3.000000
255.000000,59940922.398520,4580.163427,1197.994802,8325.001021,10183.643888,236933.128076,227610.874810,32074.795457,253478.721115,3.000000
255.100000,59940827.354707,4560.941328,1192.722597,8278.500148,10164.919399,237011.166401,227706.514156,32085.881266,253561.740611,3.000000
255.200000,59940732.647036,4541.861867,1187.496538,8232.400387,10145.920498,237088.769488,227801.976208,32096.927977,253644.297086,3.000000
255.300000,59940638.274819,4522.922205,1182.315593,8186.698315,10126.653891,237165.941089,227897.258421,32107.935667,253726.394534,3.000000
255.400000,59940544.237348,4504.119586,1177.178760,8141.390473,10107.126182,237242.684929,227992.358307,32118.904415,253808.036917,3.000000
255.500000,59940450.533903,4485.451338,1172.085070,8096.473374,10087.343874,237319.004695,228087.273443,32129.834303,253889.228157,3.000000
255.600000,59940357.163748,4466.914870,1167.033583,8051.943505,10067.313372,237394.904046,228182.001465,32140.725412,253969.972147,3.000000
255.700000,59940264.126136,4448.507666,1162.023385,8007.797332,10047.040981,237470.386603,228276.540070,32151.577826,254050.272740,3.000000
255.800000,59940171.420304,4430.227288,1157.053595,7964.031301,10026.532908,237545.455958,228370.887014,32162.391633,254130.133757,3.000000
255.900000,59940079.045477,4412.071369,1152.123354,7920.641841,10005.795265,237620.115668,228465.040108,32173.166918,254209.558980,3.000000
256.000000,59939987.000869,4394.037612,1147.231833,7877.625372,9984.834064,237694.369255,228558.997224,32183.903771,254288.552157,3.000000
256.100000,59939895.285683,4376.123790,1142.378225,7834.978300,9963.655224,237768.220209,228652.756287,32194.602283,254367.117002,3.000000
256.200000,59939803.899108,4358.327739,1137.561749,7792.697026,9942.264569,237841.671985,228746.315279,32205.262545,254445.257189,3.000000
256.300000,59939712.840326,4340.647361,1132.781649,7750.777945,9920.667828,237914.728005,228839.672236,32215.884650,254522.976359,3.000000
256.400000,59939622.108507,4323.080619,1128.037190,7709.217450,9898.870639,237987.391657,228932.825246,32226.468692,254600.278117,3.000000
256.500000,59939531.702812,4305.625536,1123.327659,7668.011933,9876.878546,238059.666296,229025.772451,32237.014767,254677.166030,3.000000
256.600000,59939441.622393,4288.280192,1118.652366,7627.157790,9854.697004,238131.555240,229118.512045,32247.522972,254753.643630,3.000000
256.700000,59939351.866393,4271.042724,1114.010640,7586.651418,9832.331376,238203.061776,229211.042272,32257.993403,254829.714413,3.000000
256.800000,59939262.433947,4253.911322,1109.401832,7546.489222,9809.786936,238274.189156,229303.361425,32268.426161,254905.381839,3.000000
256.900000,59939173.324183,4236.884229,1104.825310,7506.667615,9787.068872,238344.940599,229395.467849,32278.821344,254980.649332,3.000000
257.000000,59939084.536219,4219.959739,1100.280464,7467.183018,9764.182281,238415.319291,229487.359935,32289.179053,255055.520280,3.000000
257.100000,59938996.069169,4203.136195,1095.766699,7428.031866,9741.132178,238485.328381,229579.036123,32299.499390,255129.998036,3.000000
257.200000,59938907.922139,4186.411988,1091.283439,7389.210602,9717.923489,238554.970988,229670.494898,32309.782457,255204.085916,3.000000
257.300000,59938820.094227,4169.785555,1086.830127,7350.715689,9694.561058,238624.250197,229761.734792,32320.028357,255277.787202,3.000000
257.400000,59938732.584527,4153.255375,1082.406220,7312.543600,9671.049644,238693.169058,229852.754382,32330.237194,255351.105139,3.000000
257.500000,59938645.392128,4136.819974,1078.011191,7274.690829,9647.393925,238761.730590,229943.552290,32340.409074,255424.042939,3.000000
257.600000,59938558.516111,4120.477918,1073.644529,7237.153887,9623.598497,238829.937779,230034.127180,32350.544100,255496.603778,3.000000
257.700000,59938471.955553,4104.227813,1069.305739,7199.929303,9599.667877,238897.793576,230124.477761,32360.642379,255568.790796,3.000000
257.800000,59938385.709527,4088.068304,1064.994340,7163.013627,9575.606499,238965.300902,230214.602782,32370.704019,255640.607101,3.000000
257.900000,59938299.777102,4071.998076,1060.709864,7126.403432,9551.418723,239032.462645,230304.501035,32380.729125,255712.055763,3.000000
258.000000,59938214.157340,4056.015848,1056.451857,7090.095311,9527.108828,239099.281660,230394.171351,32390.717805,255783.139822,3.000000
258.100000,59938128.849301,4040.120376,1052.219880,7054.085880,9502.681020,239165.760772,230483.612602,32400.670169,255853.862281,3.000000
258.200000,59938043.852042,4024.310451,1048.013504,7018.371783,9478.139427,239231.902771,230572.823699,32410.586324,255924.226111,3.000000
258.300000,59937959.164615,4008.584895,1043.832313,6982.949683,9453.488104,239297.710420,230661.803591,32420.466380,255994.234247,3.000000
258.400000,59937874.786069,3992.942564,1039.675905,6947.816273,9428.731031,239363.186446,230750.551266,32430.310446,256063.889594,3.000000
258.500000,59937790.715451,3977.382346,1035.543888,6912.968269,9403.872117,239428.333549,230839.065748,32440.118632,256133.195023,3.000000
258.600000,59937706.951805,3961.903157,1031.435880,6878.402417,9378.915201,239493.154396,230927.346096,32449.891049,256202.153371,3.000000
258.700000,59937623.494170,3946.503943,1027.351512,6844.115488,9353.864048,239557.651624,231015.391408,32459.627807,256270.767444,3.000000
258.800000,59937540.341586,3931.183680,1023.290424,6810.104281,9328.722356,239621.827841,231103.200816,32469.329017,256339.040015,3.000000
258.900000,59937457.493090,3915.941369,1019.252267,6776.365623,9303.493754,239685.685623,231190.773484,32478.994790,256406.973825,3.000000
259.000000,59937374.947716,3900.776039,1015.236701,6742.896372,9278.181803,239749.227518,231278.108612,32488.625239,256474.571586,3.000000
259.100000,59937292.704497,3885.686745,1011.243398,6709.693413,9252.789997,239812.456043,231365.205435,32498.220473,256541.835974,3.000000
259.200000,59937210.762463,3870.672566,1007.272034,6676.753660,9227.321767,239875.373687,231452.063215,32507.780607,256608.769638,3.000000
259.300000,59937129.120646,3855.732605,1003.322300,6644.074058,9201.780476,239937.982911,231538.681252,32517.305751,256675.375196,3.000000
259.400000,59937047.778073,3840.865989,999.393892,6611.651583,9176.169426,240000.286145,231625.058874,32526.796019,256741.655232,3.000000
259.500000,59936966.733771,3826.071868,995.486514,6579.483239,9150.491854,240062.285793,231711.195440,32536.251522,256807.612304,3.000000
259.600000,59936885.986768,3811.349413,991.599881,6547.566062,9124.750935,240123.984229,231797.090339,32545.672373,256873.248938,3.000000
259.700000,59936805.536090,3796.697817,987.733712,6515.897118,9098.949787,240185.383801,231882.742991,32555.058685,256938.567632,3.000000
259.800000,59936725.380760,3782.116293,983.887738,6484.473504,9073.091462,240246.486829,231968.152844,32564.410571,257003.570853,3.000000
259.900000,59936645.519805,3767.604073,980.061693,6453.292349,9047.178958,240307.295605,232053.319374,32573.728144,257068.261040,3.000000
260.000000,59936565.952247,3753.160411,976.255322,6422.350811,9021.215212,240367.812396,232138.242086,32583.011516,257132.640605,3.000000
260.100000,59936486.677112,3738.784577,972.468373,6391.646081,8995.203104,240428.039440,232222.920511,32592.260802,257196.711928,3.000000
260.200000,59936407.693424,3724.475861,968.700604,6361.175381,8969.145459,240487.978951,232307.354209,32601.476113,257260.477365,3.000000
260.300000,59936329.000205,3710.233569,964.951778,6330.935963,8943.045044,240547.633115,232391.542763,32610.657563,257323.939242,3.000000
260.400000,59936250.596481,3696.057025,961.221664,6300.925112,8916.904573,240607.004095,232475.485785,32619.805265,257387.099859,3.000000
260.500000,59936172.481276,3681.945568,957.510038,6271.140143,8890.726706,240666.094025,232559.182911,32628.919333,257449.961487,3.000000
260.600000,59936094.653614,3667.898556,953.816680,6241.578403,8864.514050,240724.905018,232642.633801,32637.999878,257512.526373,3.000000
260.700000,59936017.112521,3653.915360,950.141379,6212.237269,8838.269158,240783.439159,232725.838140,32647.047015,257574.796736,3.000000
260.800000,59935939.857023,3639.995365,946.483926,6183.114149,8811.994535,240841.698510,232808.795636,32656.060857,257636.774769,3.000000
260.900000,59935862.886145,3626.137974,942.844119,6154.206485,8785.692632,240899.685108,232891.506022,32665.041515,257698.462639,3.000000
261.000000,59935786.198916,3612.342600,939.221761,6125.511747,8759.365853,240957.400966,232973.969053,32673.989104,257759.862488,3.000000
261.100000,59935709.794363,3598.608673,935.616661,6097.027436,8733.016552,241014.848075,233056.184506,32682.903735,257820.976434,3.000000
261.200000,59935633.671515,3584.935634,932.028630,6068.751084,8706.647034,241072.028401,233138.152179,32691.785523,257881.806568,3.000000
261.300000,59935557.829402,3571.322938,928.457488,6040.680256,8680.259557,241128.943888,233219.871893,32700.634578,257942.354958,3.000000
261.400000,59935482.267056,3557.770052,924.903054,6012.812543,8653.856335,241185.596456,233301.343490,32709.451014,258002.623647,3.000000
261.500000,59935406.983508,3544.276455,921.365157,5985.145571,8627.439532,241241.988003,233382.566832,32718.234943,258062.614655,3.000000
261.600000,59935331.977792,3530.841637,917.843626,5957.676991,8601.011269,241298.120406,233463.541801,32726.986478,258122.329977,3.000000
261.700000,59935257.248943,3517.465101,914.338297,5930.404488,8574.573625,241353.995518,233544.268300,32735.705729,258181.771586,3.000000
261.800000,59935182.795997,3504.146358,910.849008,5903.325776,8548.128631,241409.615172,233624.746248,32744.392810,258240.941430,3.000000
261.900000,59935108.617992,3490.884933,907.375603,5876.438596,8521.678277,241464.981179,233704.975587,32753.047832,258299.841438,3.000000
262.000000,59935034.713967,3477.680359,903.917927,5849.740722,8495.224513,241520.095329,233784.956275,32761.670907,258358.473513,3.000000
262.100000,59934961.082963,3464.532180,900.475830,5823.229954,8468.769245,241574.959392,233864.688290,32770.262146,258416.839536,3.000000
262.200000,59934887.724022,3451.439949,897.049167,5796.904122,8442.314339,241629.575115,233944.171625,32778.821660,258474.941370,3.000000
262.300000,59934814.636189,3438.403228,893.637794,5770.761085,8415.861621,241683.944228,234023.406293,32787.349561,258532.780852,3.000000
262.400000,59934741.818509,3425.421590,890.241572,5744.798731,8389.412878,241738.068438,234102.392322,32795.845960,258590.359799,3.000000
262.500000,59934669.270029,3412.494614,886.860364,5719.014974,8362.969857,241791.949436,234181.129759,32804.310966,258647.680009,3.000000
262.600000,59934596.989800,3399.621890,883.494037,5693.407759,8336.534269,241845.588889,234259.618664,32812.744691,258704.743257,3.000000
262.700000,59934524.976873,3386.803016,880.142461,5667.975055,8310.107787,241898.988447,234337.859116,32821.147245,258761.551298,3.000000
262.800000,59934453.230301,3374.037595,876.805508,5642.714861,8283.692047,241952.149743,234415.851208,32829.518738,258818.105868,3.000000
262.900000,59934381.749140,3361.325242,873.483053,5617.625203,8257.288647,242005.074387,234493.595048,32837.859279,258874.408681,3.000000
263.000000,59934310.532447,3348.665577,870.174975,5592.704133,8230.899154,242057.763975,234571.090759,32846.168979,258930.461434,3.000000
263.100000,59934239.579281,3336.058228,866.881155,5567.949730,8204.525097,242110.220082,234648.338480,32854.447947,258986.265803,3.000000
263.200000,59934168.888704,3323.502830,863.601476,5543.360100,8178.167970,242162.444266,234725.338363,32862.696292,259041.823445,3.000000
263.300000,59934098.459780,3310.999025,860.335823,5518.933374,8151.829237,242214.438066,234802.090573,32870.914122,259097.135999,3.000000
263.400000,59934028.291574,3298.546462,857.084086,5494.667709,8125.510326,242266.203006,234878.595289,32879.101547,259152.205084,3.000000
263.500000,59933958.383156,3286.144795,853.846155,5470.561289,8099.212633,242317.740592,234954.852706,32887.258675,259207.032303,3.000000
263.600000,59933888.733594,3273.793687,850.621923,5446.612321,8072.937522,242369.052311,235030.863029,32895.385614,259261.619238,3.000000
263.700000,59933819.341962,3261.492805,847.411284,5422.819039,8046.686329,242420.139635,235106.626475,32903.482471,259315.967455,3.000000
263.800000,59933750.207335,3249.241821,844.214137,5399.179700,8020.460354,242471.004020,235182.143277,32911.549356,259370.078503,3.000000
263.900000,59933681.328790,3237.040416,841.030381,5375.692588,7994.260870,242521.646905,235257.413677,32919.586374,259423.953913,3.000000
264.000000,59933612.705407,3224.888274,837.859917,5352.356007,7968.089120,242572.069713,235332.437930,32927.593633,259477.595198,3.000000
264.100000,59933544.336267,3212.785085,834.702647,5329.168290,7941.946318,242622.273851,235407.216302,32935.571240,259531.003855,3.000000
264.200000,59933476.220456,3200.730546,831.558479,5306.127788,7915.833648,242672.260711,235481.749071,32943.519301,259584.181366,3.000000
264.300000,59933408.357059,3188.724355,828.427318,5283.232881,7889.752269,242722.031669,235556.036526,32951.437924,259637.129193,3.000000
264.400000,59933340.745168,3176.766220,825.309074,5260.481967,7863.703308,242771.588086,235630.078965,32959.327212,259689.848786,3.000000
264.500000,59933273.383872,3164.855850,822.203657,5237.873471,7837.687870,242820.931308,235703.876700,32967.187273,259742.341575,3.000000
264.600000,59933206.272268,3152.992960,819.110979,5215.405837,7811.707028,242870.062667,235777.430049,32975.018212,259794.608979,3.000000
264.700000,59933139.409451,3141.177270,816.030954,5193.077533,7785.761835,242918.983480,235850.739344,32982.820134,259846.652396,3.000000
264.800000,59933072.794521,3129.408504,812.963498,5170.887048,7759.853313,242967.695049,235923.804924,32990.593143,259898.473215,3.000000
264.900000,59933006.426581,3117.686390,809.908527,5148.832895,7733.982462,243016.198663,235996.627138,32998.337345,259950.072804,3.000000
265.000000,59932940.304733,3106.010661,806.865961,5126.913604,7708.150256,243064.495597,236069.206345,33006.052844,260001.452521,3.000000
265.100000,59932874.428087,3094.381053,803.835718,5105.127730,7682.357645,243112.587111,236141.542913,33013.739742,260052.613706,3.000000
265.200000,59932808.795751,3082.797307,800.817721,5083.473847,7656.605557,243160.474453,236213.637219,33021.398145,260103.557687,3.000000
265.300000,59932743.406838,3071.259166,797.811892,5061.950549,7630.894894,243208.158858,236285.489646,33029.028156,260154.285777,3.000000
265.400000,59932678.260463,3059.766380,794.818155,5040.556453,7605.226537,243255.641546,236357.100590,33036.629877,260204.799275,3.000000
265.500000,59932613.355743,3048.318698,791.836435,5019.290192,7579.601343,243302.923725,236428.470451,33044.203412,260255.099465,3.000000
265.600000,59932548.691799,3036.915878,788.866659,4998.150422,7554.020149,243350.006591,236499.599640,33051.748862,260305.187621,3.000000
265.700000,59932484.267754,3025.557677,785.908755,4977.135817,7528.483768,243396.891326,236570.488573,33059.266330,260355.064999,3.000000
265.800000,59932420.082733,3014.243856,782.962651,4956.245070,7502.992994,243443.579102,236641.137676,33066.755918,260404.732845,3.000000
265.900000,59932356.135865,3002.974182,780.028277,4935.476893,7477.548600,243490.071075,236711.547381,33074.217727,260454.192392,3.000000
266.000000,59932292.426281,2991.748422,777.105565,4914.830016,7452.151336,243536.368394,236781.718127,33081.651859,260503.444858,3.000000
266.100000,59932228.953113,2980.566348,774.194447,4894.303191,7426.801935,243582.472191,236851.650361,33089.058414,260552.491451,3.000000
266.200000,59932165.715500,2969.427733,771.294856,4873.895182,7401.501110,243628.383590,236921.344536,33096.437494,260601.333365,3.000000
266.300000,59932102.712579,2958.332356,768.406726,4853.604776,7376.249552,243674.103702,236990.801112,33103.789197,260649.971782,3.000000
266.400000,59932039.943493,2947.279995,765.529993,4833.430776,7351.047936,243719.633626,237060.020555,33111.113625,260698.407871,3.000000
266.500000,59931977.407386,2936.270434,762.664593,4813.372001,7325.896918,243764.974452,237129.003338,33118.410876,260746.642793,3.000000
266.600000,59931915.103406,2925.303459,759.810463,4793.427289,7300.797135,243810.127258,237197.749940,33125.681051,260794.677692,3.000000
266.700000,59931853.030702,2914.378856,756.967541,4773.595494,7275.749206,243855.093109,237266.260844,33132.924249,260842.513704,3.000000
266.800000,59931791.188428,2903.496417,754.135766,4753.875486,7250.753734,243899.873062,237334.536541,33140.140567,260890.151952,3.000000
266.900000,59931729.575738,2892.655935,751.315077,4734.266153,7225.811303,243944.468163,237402.577527,33147.330104,260937.593549,3.000000
267.000000,59931668.191791,2881.857204,748.505417,4714.766397,7200.922481,243988.879447,237470.384304,33154.492959,260984.839596,3.000000
267.100000,59931607.035748,2871.100024,745.706725,4695.375138,7176.087821,244033.107939,237537.957377,33161.629229,261031.891183,3.000000
267.200000,59931546.106772,2860.384193,742.918945,4676.091310,7151.307857,244077.154654,237605.297258,33168.739012,261078.749390,3.000000
267.300000,59931485.404031,2849.709514,740.142019,4656.913863,7126.583108,244121.020597,237672.404464,33175.822404,261125.415287,3.000000
267.400000,59931424.926693,2839.075791,737.375890,4637.841763,7101.914080,244164.706763,237739.279517,33182.879503,261171.889931,3.000000
267.500000,59931364.673931,2828.482831,734.620504,4618.873990,7077.301260,244208.214137,237805.922941,33189.910405,261218.174372,3.000000
267.600000,59931304.644919,2817.930443,731.875806,4600.009538,7052.745123,244251.543696,237872.335269,33196.915207,261264.269647,3.000000
267.700000,59931244.838834,2807.418437,729.141741,4581.247418,7028.246128,244294.696405,237938.517034,33203.894003,261310.176785,3.000000
267.800000,59931185.254857,2796.946625,726.418256,4562.586653,7003.804719,244337.673224,238004.468777,33210.846890,261355.896805,3.000000
